211;PA-209;03.02.01;MKT;0;Kursi Kerja ( Merah Roda );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/211/IMG20220723075832_4d1e63384de80fed9da3efe36c00894f.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
212;PA-210;03.02.01;LOG;0;Kursi Kerja ( Statis );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
213;PA-211;03.02.04;KOR_04;0;Kursi Tunggu ( Plastik Merah );PONTIANAK;PA;2021;2021;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
214;PA-212;03.02.04;KOR_04;0;Kursi Tunggu ( Plastik Merah );PONTIANAK;PA;2021;2021;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
215;PA-213;04.03.02;TMT;1;Treadmill;PONTIANAK;PA;2019;2019;Quinton;TMX 55;118430 000955;PT. GLOBAL MEDIKA PERSADA;297000000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
216;PA-214;05.04.05;SVR;0;Monitor Komputer;PONTIANAK;PA;2019;2019;Samsung;S24F 35OFH;ZZPAH 42K900126 H;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
217;PA-215;05.04.18;TMT;0;Printer Laser Jet ( Brother );PONTIANAK;PA;2019;2019;Brother;HL- 1201;E74258A 9N995132;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
218;PA-216;05.02.02;AXR;0;UPS ( Admin );PONTIANAK;PA;2019;2019;Cyber Power;2200 VA/ 1320 W;1A58T3000060;Sion Computer;3022727;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
219;PA-217;03.03.03;USG;0;Tempat Tidur;PONTIANAK;PA;2019;2019;Buatan Lokal;NULL;NULL;Buatan Lokal;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
220;PA-218;05.01.01;USG;0;Televisi ( 40 Inch );PONTIANAK;PA;2019;2019;Polytron;NULL;NULL;Surya Makmur Elektronik;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
221;PA-219;06.02;DPR;0;Peralatan Dapur ( Tabung Gas );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
222;PA-220;05.01.14;MKT;0;Jam Dinding;PONTIANAK;PA;2019;2019;Seiko;NULL;NULL;Prima Jaya;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/222/16584617288287289906788126034911_b697c5c43da02602a1d3992e16aa6959.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
223;PA-221;06.03.10;FDR;0;Lukisan ( Bunga ) ;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
224;PA-222;03.04.05;LAB;0;Filling Cabinet;PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
225;PA-223;03.04.03;LOG;0;Rak ( Besi 5 Susun );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
228;PA-226;06.03.12;RFO;0;Tempat Tisu Kecil;PONTIANAK;PA;2019;2019;Livi Evo;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
229;PA-227;06.03.11;AUD;0;Figura ( Denah Lokasi );PONTIANAK;PA;2022;2022;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
230;PA-228;06.03.12;MIK;0;Temperature Suhu Ruangan;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
231;PA-229;05.03.03;FDR;0;Ac 1 PK;PONTIANAK;PA;2019;2019;Daikin;FTV 25 BXV14;KO1 7465;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/231/16585417632635622600612082172027_32dd973bb20df99f19cbb61990133770.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
232;PA-230;06.02.06;RPS.01;0;Keranjang ( Pakaian );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
233;PA-231;03.05.02;TMT;0;Cermin;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
234;PA-232;06.02.07;AUD;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
235;PA-233;06.02.07;AUD;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
236;PA-234;03.01.01;MKT;0;Meja Kerja;PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/236/IMG20220723080512_64a49fecd8c13b50a34acfc01ca3d405.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
237;PA-235;03.02.01;MKT;0;Kursi Kerja ( Merah Roda );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/237/IMG20220723075832_a33d628d55fce78af74f579e879be380.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
238;PA-236;03.02.01;RPS.01;0;Kursi Kerja ( Statis );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
239;PA-237;06.03.12;USG;1;USG;PONTIANAK;PA;2019;2019;Logiq P7;LOGIQ P7 R25;LP 7050 117;PT.Mulya Husada Jaya;695000000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
240;PA-238;06.03.12;USG;0;Printer Desk Jet;PONTIANAK;PA;2019;2019;Canon;Selphy CP 1000;21 6901 300230;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
241;PA-239;05.02.02;USG;0;UPS ( USG );PONTIANAK;PA;2019;2019;KSTAR;2 KVA;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
242;PA-240;05.01.01;TMT;0;Televisi ( 40 Inch ) ;PONTIANAK;PA;2020;2020;Polytron;NULL;NULL;Surya Makmur Elektronik;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
243;PA-241;05.04.11;SVR;0;Telepon;PONTIANAK;PA;2019;2019;Panasonic;KX- TS820 MXW;5BCKD147178;Cahaya Elektronik;275000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/243/16585418538454005064089040200004_53b219f81f33c15a3d783679919431cf.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
244;PA-242;03.03.03;TMT;0;Tempat Tidur;PONTIANAK;PA;2019;2019;Buatan Lokal;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
245;PA-243;03.02.07;USG;0;Kursi Pemeriksaan ( Pap Smear );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
246;PA-244;03.04.03;KEU;0;Rak ( Plastik 4 Susun );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/246/1658459423804500379492047467007_0fc49d4b4c4dcba3efed979e6dff8798.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
247;PA-245;05.01.14;SDM;0;Jam Dinding;PONTIANAK;PA;2019;2019;Seiko;NULL;NULL;Prima Jaya;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
250;PA-248;06.03.11;LAB;0;Figura ( Visi & Misi );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
251;PA-249;06.03.11;LAB;0;Figura ( Denah Lokasi );PONTIANAK;PA;2022;2022;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
252;PA-250;04.01.10;MIK;0;Alat Lainnya ( Termohigro );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
253;PA-251;05.03.03;LAB;0;Ac 1 PK;PONTIANAK;PA;2019;2019;Daikin;FTV 25 BXV14;KO2 2986;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
254;PA-252;03.05.02;MKT;0;Cermin;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/254/IMG20220725114547_ad89199aa722231bb827510d3abf14eb.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
255;PA-253;06.02.07;TMT;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
256;PA-254;06.02.07;TMT;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
257;PA-255;03.01.01;MKT;0;Meja Kerja;PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/257/IMG20220723080512_7a66eac10fa0bda220b28933236a6719.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
258;PA-256;03.02.01;MKT;0;Kursi Kerja ( Merah Roda );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/258/IMG20220723075832_fa2c48c3f35c44d3ba07b9cee5b45646.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
259;PA-257;05.04.03;MIK;0;Komputer PC ( AIO );PONTIANAK;PA;2019;2019;Dell;3050 AIO;NULL;Sion Computer;7899000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
260;PA-258;05.02.02;SDM;0;UPS;PONTIANAK;PA;2019;2019;Cyber Power;2200 VA/ 1320 W;NULL;Sion Computer;3022727;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/260/16585428330062398912651712637973_5381525dc929b0ab5bc798608881482a.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
261;PA-259;05.04.11;ADM;0;Telepon;PONTIANAK;PA;2019;2019;Panasonic;KX- TS820 MXW;NULL;Cahaya Elektronik;275000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
262;PA-260;04.04.01;FDR;0;Sfigmomanometer;PONTIANAK;PA;2022;2022;AND;UM-101;NULL;PT MULTI ENGENERING INDONESIA;3000000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
263;PA-261;03.02.01;RPS.01;0;Kursi Kerja ( Statis );PONTIANAK;PA;2019;2019;Informa;NULL;NULL;Informa;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
264;PA-262;03.02.04;KOR_04;0;Kursi Tunggu ( Futura );PONTIANAK;PA;2019;2019;Furtura;NULL;NULL;Emporium;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
265;PA-263;03.03.03;EKG;0;Tempat Tidur;PONTIANAK;PA;2019;2019;Buatan Lokal;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
266;PA-264;03.04.03;MKT;0;Rak ( Plastik 3 Susun );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/266/IMG20220725114602_8c121684c34c17c003868b5fefd246f8.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
268;PA-266;05.01.14;KCB;0;Jam Dinding;PONTIANAK;PA;2019;2019;Seiko;NULL;NULL;Prima Jaya;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
269;PA-267;05.03.03;LAB;0;Ac 1 PK;PONTIANAK;PA;2019;2019;Daikin;FTV 25 BXV14;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
270;PA-268;06.03.10;SVR;0;Lukisan ( Bunga ) ;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
271;PA-269;03.05.02;USG;0;Cermin;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
272;PA-270;03.04.01;KEU;0;Lemari Arsip ( Sliding );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/272/16584594534875749735442669721875_b6ea2f2a8409cde8214bbcc66de3ad89.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
273;PA-271;04.04.07;MCU;0;Snellen Chart;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
274;PA-272;04.03.10;RPS.02;0;Alat Bantu Lainnya ( Tiang Infus );PONTIANAK;PA;2020;2020;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
275;PA-273;06.03.11;FDR;0;Figura ( Denah Lokasi );PONTIANAK;PA;2022;2022;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
276;PA-274;04.04.13;FDR;0;Timbangan Berat Badan;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
277;PA-275;04.04.14;MCU;0;Pengukur Tinggi Badan;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
278;PA-276;06.03;DPR;0;Peralatan Dapur ( Tabung Gas );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
279;PA-277;06.02.07;RPS.01;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
280;PA-278;06.02.07;USG;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
281;PA-279;03.02.02;KOR_02;0;Kursi Soffa ( Coklat 3 Seater );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
282;PA-280;03.02.02;KOR_02;0;Kursi Soffa ( Coklat 2 Seater );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
283;PA-281;03.02.02;KOR_02;0;Kursi Soffa ( Abu 2 Seater );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
284;PA-282;03.02.02;KOR_02;0;Kursi Soffa ( Abu 2 Seater );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
285;PA-283;03.02.02;KOR_02;0;Kursi Soffa ( Kuning 3 Seater );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
286;PA-284;03.02.02;KOR_02;0;Kursi Soffa ( Kuning 2 Seater );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
287;PA-285;03.01.13;SRV;0;Meja Lainnya ( Segiempat Kecil );PONTIANAK;PA;2020;2020;Ace Hardware;NULL;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
288;PA-286;03.01.09;KOR_04;0;Meja Meeting;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
289;PA-287;05.01.01;KOR_02;0;Televisi ( 40 Inch );PONTIANAK;PA;2021;2021;TCL;ANDROID TV;NULL;Surya Makmur Elektronik;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
290;PA-288;04.04.13;KOR_02;0;Timbangan Berat Badan;PONTIANAK;PA;2020;2020;Seca;Seca 220;10000000 483279;PT. IDS MEDICAL SYSTEM;12000000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
291;PA-289;04.04.07;MCU;0;Snellen Chart;PONTIANAK;PA;2020;2020;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
292;PA-290;06.01.01;KOR_03;0;Apar;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;PD. MITRA APAR;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
294;PA-292;05.03.03;SDM;0;Ac 1 PK;PONTIANAK;PA;2019;2019;Daikin;FTV 35 BXV14;KO1 0709;PAK REVI;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
295;PA-293;05.03.05;KOR_04;0;Ac 2 PK;PONTIANAK;PA;2020;2020;Panasonic;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
296;PA-294;06.03.10;RXR;0;Lukisan ( Bunga ) ;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;IBU DERIN;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
297;PA-295;06.03.10;SVR;0;Lukisan ( Ikan );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;IBU DERIN;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
298;PA-296;06.03.11;USG;0;Figura ( Denah Lokasi );PONTIANAK;PA;2021;2021;NULL;NULL;NULL;PERCETAKAN KH;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
299;PA-297;05.01.18;KOR_01;0;AIR Purifier;PONTIANAK;PA;2021;2021;Sigpro Care;SIGPRO;NULL;PT. SIGNA PROMEDIS SUPPLIES;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
300;PA-298;05.01.06;KOR_02;0;Dispenser;PONTIANAK;PA;2019;2019;Sanken;NULL;NULL;SURYA MAKMUR ELEKTRONIK;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
301;PA-299;03.04.04;GNZ;0;Lemari Karyawan / Loker;PONTIANAK;PA;2019;2019;NULL;NULL;NULL;ACE HARDWARE;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
307;PA-305;06.03.12;VIP;0;Alat Lainnya ( Tempat Gelas Teh & Kopi );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;DELUXE HOME COLLECTION;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
308;PA-306;06.02.06;RXR;0;Keranjang ( Pakaian );PONTIANAK;PA;2020;2020;NULL;NULL;NULL;INFORMA;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
309;PA-307;03.04.03;GNZ;0;Rak ( Besi 5 Susun );PONTIANAK;PA;2019;2019;NULL;NULL;NULL;INFORMA;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
310;PA-308;06.02.07;USG;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Informa;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
311;PA-309;06.02.07;FDR;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Informa;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
312;PA-310;06.02.07;FDR;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Informa;10 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
313;PA-311;06.02.07;RPS.02;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;6 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
314;PA-312;06.02.07;RPS.02;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;6 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
315;PA-313;06.02.07;RXR;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;6 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
316;PA-314;06.02.07;RXR;0;Tempat Sampah / Limbah;PONTIANAK;PA;2019;2019;Krisbow;6 Liter;NULL;Ace Hardware;0;NULL;NULL;NULL;NULL;NULL;baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
317;PA-315;05.04.03;RPS.02;0;Komputer PC ( AIO Touchscreen );PONTIANAK;PA;2019;2019;Dell;3277TS;CN-0TNC4R-PE200-91F0088A00;MITRA PERSADA;11575000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/317/16585357270055758240183682900161_e56eea64e2af962af9ca79c116c7f3f1.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
318;PA-316;05.02.02;KEU;0;UPS;PONTIANAK;PA;2019;2019;Cyber Power;1000 VA;1AC9N3000143;Sion Computer;1445454;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
319;PA-317;03.05.01;AXR;0;White Board;PONTIANAK;PA;2019;2019;NULL;L (90CM) P (60CM);L (90CM) P (60CM);PD. PILAR JAYA;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
320;PA-318;03.02.01;LAB;0;Kursi Kerja ( Bulat Roda );PONTIANAK;PA;2021;2021;Chairman;NULL;NULL;GRAHA EMPORIUM;600000;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
321;PA-319;03.01.01;MKT;0;Meja Kerja;PONTIANAK;PA;2021;2021;NULL;NULL;NULL;INFORMA;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;public/databrg/33/321/IMG20220723080512_bfcedd42a1aba655e0a71013f1e4a1f5.jpg;0000-00-00 00:00:00;0000-00-00 00:00:00
322;PA-320;05.01.18;KOR_02;0;AIR Purifier;PONTIANAK;PA;2021;2021;Sigpro Care;SIGPRO;NULL;PT. SIGNA PROMEDIC;0;NULL;NULL;NULL;NULL;NULL;Baik;NULL;NULL;0000-00-00 00:00:00;0000-00-00 00:00:00
